;Loading1;Loading2;Loading3;Loading4;Loading5;ids;type;label
STX18.prot;0.248563140424024;0.430712607844966;-0.18703001374662;-0.280312273909602;0.239341476220751;STX18;prot;STX18
STX4.prot;0.0387968689256577;0.575520031325928;-0.0388031566150823;0.00854059875593745;0.356820339151222;STX4;prot;STX4
STX7.prot;-0.504930688446298;-0.206709034911634;-0.517041667995737;0.0753308925313409;-0.177241953101668;STX7;prot;STX7
STXBP1.prot;0.190327995647194;0.11623699598237;0.234605352092401;-0.33368633781948;-0.179404939584624;STXBP1;prot;STXBP1
SUB1.prot;-0.144658687090416;-0.657039611907579;0.0767874499982615;-0.102141563454757;0.242088603735011;SUB1;prot;SUB1
SUCLA2.prot;-0.074169126178234;-0.315878934018593;-0.1818475142267;0.58685836569881;-0.206175065431128;SUCLA2;prot;SUCLA2
SUCLG1.prot;-0.173627282479348;0.0266384484600048;0.583770435950486;0.308860208794049;-0.157388995940687;SUCLG1;prot;SUCLG1
SUCLG2.prot;-0.388070386461625;-0.0736027324496935;0.319212042628732;-0.221913415939378;-0.421893725895096;SUCLG2;prot;SUCLG2
SUGT1.prot;-0.224209055104971;-0.124339595550499;0.538969099443712;-0.535145137741745;-0.156296538355868;SUGT1;prot;SUGT1
SUMF2.prot;-0.436930393125548;-0.345723598310872;0.0112855353843185;0.162737228921973;0.178315956785286;SUMF2;prot;SUMF2
SUMO1.prot;-0.542398269306117;-0.580398034292937;-0.0912513540557351;-0.0127540380986702;0.399647231788761;SUMO1;prot;SUMO1
SUOX.prot;0.0521006119793027;0.694402212820587;0.288017753016035;-0.208754321479786;-0.158909794833842;SUOX;prot;SUOX
SURF4.prot;0.573196115329742;-0.105109510543511;-0.0948559436281278;0.117512546103441;0.0384465512461891;SURF4;prot;SURF4
SWAP70.prot;-0.292750920083066;-0.336330985459498;-0.450772890534849;0.285762748000449;0.171929600041528;SWAP70;prot;SWAP70
SYAP1.prot;-0.160146315426919;-0.311872656877932;-0.168448318759187;0.482795078126069;0.0269974544108253;SYAP1;prot;SYAP1
SYNCRIP.prot;0.541264402909246;0.44247036578649;0.171520042615089;-0.088364819213224;0.13719192461446;SYNCRIP;prot;SYNCRIP
SYNJ2BP.prot;-0.170055389158564;0.255437831256746;-0.103532593964588;-0.354614984867635;-0.0814345425116686;SYNJ2BP;prot;SYNJ2BP
SYNM.prot;-0.331530881029906;-0.146958054508657;-0.443863288866758;-0.298697771355517;0.259503172921221;SYNM;prot;SYNM
SYNPO.prot;-0.124453591768842;0.24880867194154;-0.155906139951208;-0.0961096321985561;0.0565462164534227;SYNPO;prot;SYNPO
SYNPO2.prot;-0.116540679936653;0.256414393132052;-0.453929413646546;-0.0182860692025618;0.263337873076729;SYNPO2;prot;SYNPO2
SYNPO2L.prot;-0.446990816200027;0.146601738000149;-0.082196262077757;-0.0154277649575875;0.317424286237167;SYNPO2L;prot;SYNPO2L
SYNRG.prot;0.0705050053975963;-0.238397894005469;-0.250684766217164;0.184599917744507;-0.311317783403914;SYNRG;prot;SYNRG
TACC2.prot;-0.159817766632613;-0.348875012926629;0.029869755271222;0.58273679824488;0.176459135820583;TACC2;prot;TACC2
TACO1.prot;0.0381847769278214;0.655602796745593;0.113969990415525;0.361907454642574;-0.178903363724654;TACO1;prot;TACO1
TAGLN.prot;-0.169412543284942;-0.349253641777007;-0.292510718635022;0.0592226070164952;0.248400170669266;TAGLN;prot;TAGLN
TAGLN2.prot;-0.30829817372217;-0.776322257477305;-0.233743065369247;-0.275078942611017;0.247949903581984;TAGLN2;prot;TAGLN2
TALDO1.prot;-0.460364382321873;-0.444736341484423;0.0504941821194558;0.409791659370004;0.372438277964937;TALDO1;prot;TALDO1
TANC1.prot;-0.042341959536976;-0.543243691830837;0.0560669090937688;-0.0137666550483097;0.587770139831995;TANC1;prot;TANC1
TANGO2.prot;0.0716689935326783;0.0652363778296406;-0.180608888844405;-0.258844160708474;0.0800443572897938;TANGO2;prot;TANGO2
TARDBP.prot;-0.327604079953625;0.0361606451477861;0.0579070968642128;0.256846475511736;0.00548639490911183;TARDBP;prot;TARDBP
TARS1.prot;-0.200606802339121;-0.435492934166145;-0.580933163861228;-0.111450605409819;-0.143525258772341;TARS1;prot;TARS1
TARS2.prot;0.10270852640178;0.16270874851165;0.225492985390191;-0.0227353504820503;-0.342640705472776;TARS2;prot;TARS2
TARS3.prot;0.343944261579974;0.508538362678291;0.151825178186763;-0.0510464713889607;-0.32643624917118;TARS3;prot;TARS3
TATDN1.prot;0.393769523238394;0.222209211124441;0.466747067878193;-0.0125064205744476;0.0259339152369403;TATDN1;prot;TATDN1
TAX1BP3.prot;-0.397465693565478;-0.333281425173423;-0.419329764236877;-0.358593793996091;0.102014884440503;TAX1BP3;prot;TAX1BP3
TBCA.prot;-0.278271482422838;-0.7509622194915;0.0441413628391537;-0.478928531646126;0.147680638104417;TBCA;prot;TBCA
TBCB.prot;-0.316937678383917;0.330263551914866;0.477038465812394;0.250125947664805;0.497887957852576;TBCB;prot;TBCB
TBCD.prot;-0.199791373290167;-0.0732818229893528;-0.00769625412982158;0.567153173176909;-0.13137685744613;TBCD;prot;TBCD
TBRG4.prot;0.481596430095409;0.114763624548503;-0.151224037769081;-0.0328016822138425;-0.349749290280119;TBRG4;prot;TBRG4
TCAP.prot;0.147701186738541;0.358396623955776;-0.237275903713468;-0.166380274688686;-0.166278385306204;TCAP;prot;TCAP
TCEA1.prot;-0.265804656734243;-0.357741913704835;0.00123334721392539;0.375264344205886;0.196766128041518;TCEA1;prot;TCEA1
TCP1.prot;-0.0340506157486722;-0.609288857001116;0.295707782648558;0.205685419357449;0.00535064405132825;TCP1;prot;TCP1
TECRL.prot;-0.0294216978197395;0.348185446024956;-0.0937567512786454;-0.536460902613768;-0.0295076546372627;TECRL;prot;TECRL
TES.prot;0.0113380970499165;0.526684035678806;-0.240183730211752;0.488051316246731;-0.317899398646613;TES;prot;TES
TESC.prot;0.319324518537794;0.580145088257899;-0.0807748185069818;0.223468944190227;-0.50211746491154;TESC;prot;TESC
TF.prot;0.0792992853504708;0.693479435607873;-0.148262111336267;0.336234208246898;0.0402230581114408;TF;prot;TF
TFRC.prot;0.0212106275386683;0.320830165413037;0.129987914840124;0.228098770737252;-0.0801433459087701;TFRC;prot;TFRC
TGFBI.prot;0.351593932526036;0.417208255814535;-0.146899332174027;-0.274260878905462;0.341030206456284;TGFBI;prot;TGFBI
TGM2.prot;-0.441653454794672;0.514836056291394;-0.1088936020375;-0.0435151795862418;0.108514081766548;TGM2;prot;TGM2
TGM3.prot;-0.00867031818170499;0.0533883112854823;-0.555329527857091;-0.519570688316171;0.0804592907006342;TGM3;prot;TGM3
TH.prot;-0.12479882555103;0.11376047311001;-0.088425603317128;-0.16579733173192;0.349255172562576;TH;prot;TH
THA1.prot;0.0368053151663519;0.414364057074942;0.0523496842933458;-0.334790814589709;-0.24595166084393;THA1;prot;THA1
THAP4.prot;-0.251234225886861;0.178750190605828;0.680023337936854;-0.164836316282083;-0.177747065149258;THAP4;prot;THAP4
THBD.prot;0.119208577458789;0.235162769160307;0.318553364869807;-0.0927144144289585;-0.0720619558208084;THBD;prot;THBD
THBS4.prot;0.0866753823072405;0.456738421556487;0.0948705658655651;0.216427252921398;-0.0248421249347442;THBS4;prot;THBS4
THEM4.prot;0.365765570503597;-0.0160758536840576;-0.293528230915118;0.372205156606359;-0.0314456685059239;THEM4;prot;THEM4
THNSL1.prot;-0.0587830708375212;0.0884196912836506;0.0391691801558411;0.292685752052494;0.332079214849418;THNSL1;prot;THNSL1
THNSL2.prot;-0.0160233138465315;0.0324071658527959;-0.0133024392393989;0.288754797393258;0.418741092150268;THNSL2;prot;THNSL2
THOP1.prot;-0.182576406190578;-0.161681425086046;0.228069443603681;-0.141824325402791;0.495245874057644;THOP1;prot;THOP1
THTPA.prot;-0.0382344615153445;-0.478140694844198;-0.483234755508582;0.324012169177194;-0.114052746023686;THTPA;prot;THTPA
THUMPD3.prot;-0.0215091668832341;0.0106686371631429;-0.093482452201196;-0.0402526253910896;0.497871536394344;THUMPD3;prot;THUMPD3
THY1.prot;0.31982017740791;0.58135565837788;-0.191799623977795;-0.133962113731132;-0.181647288915312;THY1;prot;THY1
THYN1.prot;0.0010650175184351;0.295253669570976;-0.0544325749313077;-0.10042344961875;0.00700879510868615;THYN1;prot;THYN1
TIMM10.prot;-0.336888571215118;0.142660034345608;-0.000989350972484522;0.483554802390617;0.420276863270554;TIMM10;prot;TIMM10
TIMM44.prot;0.194339304724175;0.211763800106255;0.034059042943764;0.281297222814722;-0.297668343476486;TIMM44;prot;TIMM44
TIMM50.prot;0.436022367940009;0.542732385035961;0.113982632717552;-0.186285874805886;-0.176042092142521;TIMM50;prot;TIMM50
TIMM8B.prot;-0.416520355187639;-0.664843963506638;-0.0262598106935107;-0.453697040892504;0.170572188730406;TIMM8B;prot;TIMM8B
TINAGL1.prot;-0.175446512571553;0.209162488203665;-0.000475085723426758;-0.461188077425819;0.25510083849514;TINAGL1;prot;TINAGL1
TIPRL.prot;0.0143805953536159;-0.228340109519882;0.60305467760852;-0.100524062644977;-0.270802589361197;TIPRL;prot;TIPRL
TJP1.prot;0.231329442019064;0.341593423203797;0.20094911079201;0.501000408077684;0.36694639285005;TJP1;prot;TJP1
TJP2.prot;0.464352376174439;0.125533454283355;0.114015686109131;0.271520199269178;-0.0486476235377646;TJP2;prot;TJP2
TK2.prot;0.158029243091878;0.65692661247206;-0.0458966253794624;0.0578843033621707;-0.0892346128621303;TK2;prot;TK2
TKFC.prot;0.218265997433559;0.693326141442409;-0.0748665080675403;0.118004449636044;-0.318117900230066;TKFC;prot;TKFC
TKT.prot;-0.0341744373828829;0.244760660919965;0.16647623541247;-0.0855338286625195;0.588048099831527;TKT;prot;TKT
TLN1.prot;-0.00708688468486004;0.229423741954125;-0.640011963021116;0.421820187760677;-0.124584898886443;TLN1;prot;TLN1
TLN2.prot;-0.200340344599208;0.0270547314498869;-0.00193738204964435;-0.292815977387276;0.532207096948926;TLN2;prot;TLN2
TMED10.prot;-0.227535825253041;-0.477751210074096;-0.30123018771377;0.0146233955531582;0.355404591802856;TMED10;prot;TMED10
TMED7.prot;0.268217181039378;0.567254284759859;-0.0818555353518264;0.259699672657931;-0.377954254532292;TMED7;prot;TMED7
TMED9.prot;0.189165411055;-0.360803379703116;0.0811794881361511;-0.411733296353971;-0.0184217120504133;TMED9;prot;TMED9
TMEM109.prot;-0.122876053030852;0.36538765542567;-0.142416676580051;0.141325438073646;0.0697021431014509;TMEM109;prot;TMEM109
TMEM126A.prot;0.0353839691017576;0.100495045517075;0.145571474794061;-0.434623819224977;-0.219835512196096;TMEM126A;prot;TMEM126A
TMEM205.prot;0.462325613127939;0.644739022101061;0.210235876520691;0.0419422431729194;-0.10572707195539;TMEM205;prot;TMEM205
TMEM43.prot;0.106892158308184;-0.351609852912736;-0.107413425372778;-0.235632891161845;0.192620839027156;TMEM43;prot;TMEM43
TMEM65.prot;-0.0683219720104041;0.0182263018418275;0.108808903405328;-0.15979007353967;0.462703046112677;TMEM65;prot;TMEM65
TMLHE.prot;0.376457558127526;0.438841658655969;0.132077847848035;-0.12250762580746;-0.483276684898783;TMLHE;prot;TMLHE
TMOD1.prot;0.220279865864429;0.202760597609117;0.218266110358544;-0.0376761251721291;0.425089430735202;TMOD1;prot;TMOD1
TMPO.prot;0.028813012054254;0.0982809630182662;0.181817645401182;-0.177257544972094;-0.109153727353957;TMPO;prot;TMPO
TMSB10.prot;0.215981932733886;0.359557885880752;-0.103864140622148;0.165913385810848;0.178937843665175;TMSB10;prot;TMSB10
TMX2.prot;0.104017866617343;0.557625383207963;-0.0193855092571698;0.0727354148774391;-0.0611762800389364;TMX2;prot;TMX2
TMX3.prot;-0.0134883518570935;0.168125674551329;0.122104267456693;-0.441553468462592;-0.235779229562019;TMX3;prot;TMX3
TNIK.prot;-0.274330335115214;-0.331425637473065;-0.106313826635666;0.247311585814288;0.459070255566597;TNIK;prot;TNIK
TNKS1BP1.prot;-0.339675979339192;-0.1513186940279;-0.520860630013066;0.281629308267292;0.363922816887258;TNKS1BP1;prot;TNKS1BP1
TNNC1.prot;0.332411338890647;0.369693714506057;0.422884215077785;-0.299334607670367;-0.0514722342321093;TNNC1;prot;TNNC1
TNNI3.prot;-0.0117374336572762;-0.218031266758237;0.389582828162284;-0.307739151761331;0.392733650956638;TNNI3;prot;TNNI3
TNNI3K.prot;0.240207764631169;0.0505429994410302;-0.105878668459523;0.408400992570929;-0.336308395374083;TNNI3K;prot;TNNI3K
TNNT2.prot;0.302547159332816;0.308032082089237;0.442494251146744;-0.273832510057351;0.0222713148554175;TNNT2;prot;TNNT2
TNS1.prot;-0.199754807392881;-0.0445662557531422;-0.298057466805373;-0.36596408276344;0.0860244164280056;TNS1;prot;TNS1
TNXB.prot;0.0240764379983832;0.172235344419194;-0.0695178372075817;-0.364263819765719;0.183192187139011;TNXB;prot;TNXB
TOLLIP.prot;0.213167800766541;0.225835482708893;0.314720822813222;0.134957624816205;-0.42648369018384;TOLLIP;prot;TOLLIP
TOM1.prot;-0.0851643748700903;-0.144867558949063;-0.477583839481652;-0.0421269967128079;-0.446070285330881;TOM1;prot;TOM1
TOM1L2.prot;-0.290378734735455;-0.609462460400893;-0.113703285923817;0.0516352623125398;0.0720416512130996;TOM1L2;prot;TOM1L2
TOMM22.prot;0.378889675606291;0.0875694400773267;0.14923538883607;0.243983372289691;-0.114017664837883;TOMM22;prot;TOMM22
TOMM40.prot;0.433171873921692;0.559708150979;0.105182245514317;-0.0999167477509399;-0.193711646943702;TOMM40;prot;TOMM40
TOMM70.prot;0.143319470695895;0.0470213794811744;-0.698223292679333;-0.0703959963540645;0.0455416768021905;TOMM70;prot;TOMM70
TOPORS.prot;0.328420326279982;0.317541763760747;0.22968268430035;-0.297319272332747;-0.384793635449929;TOPORS;prot;TOPORS
TPD52L2.prot;-0.186115869206192;0.690012903563727;-0.0662206001557543;0.36563431683514;-0.143020035298537;TPD52L2;prot;TPD52L2
TPI1.prot;-0.46500383440407;-0.772276065701729;0.0524193226549142;0.059390576257374;0.224577550764466;TPI1;prot;TPI1
TPM1.prot;-0.19547967057554;-0.0964054602085204;-0.20246953230303;-0.116196219103869;-0.0332453636877835;TPM1;prot;TPM1
TPM2.prot;0.146308528726639;0.0832794394558562;0.260640309816643;-0.074774045398098;0.357745463632392;TPM2;prot;TPM2
TPM4.prot;0.303234877814949;0.637644487527449;-0.121165246666558;-0.04013580444908;-0.265503465027431;TPM4;prot;TPM4
TPMT.prot;0.359648831233824;0.134354303448355;-0.161284963831291;0.24671014050671;-0.558473749275744;TPMT;prot;TPMT
TPP1.prot;-0.110485492489713;-0.624300008442549;0.284268263853304;0.0326701582840954;0.478263992076318;TPP1;prot;TPP1
TPP2.prot;-0.352343564514811;-0.758671949349226;0.103413545279423;-0.412593860932473;0.00946229683543427;TPP2;prot;TPP2
TPPP.prot;-0.308437257383241;-0.558424825137632;0.0984433018268221;-0.260241629816562;0.236989993428969;TPPP;prot;TPPP
TPPP3.prot;-0.113994227377105;-0.823290785580638;-0.291865363347683;0.139650533368776;-0.0728532120567788;TPPP3;prot;TPPP3
TPR.prot;-0.388023603667731;-0.162613919493836;-0.183425102230287;0.148492744527442;-0.115451522678719;TPR;prot;TPR
TPT1.prot;0.328524231895497;0.517582916939427;0.403577292034983;-0.0883654150368372;-0.250288862012882;TPT1;prot;TPT1
TRA2A.prot;0.209458091269885;0.708293814023312;0.100006392623213;-0.0831028753395573;-0.0740141041100632;TRA2A;prot;TRA2A
TRA2B.prot;-0.110210488661359;0.153814949993462;-0.0878260358416632;-0.225652259223453;0.299039778985676;TRA2B;prot;TRA2B
TRAP1.prot;0.171935452132727;0.090262844596966;0.138238182315959;0.246501141824699;-0.475864214218582;TRAP1;prot;TRAP1
TRAPPC3.prot;0.00118262499033101;-0.331185952636262;-0.108470841171383;0.5575044761272;0.111738894896238;TRAPPC3;prot;TRAPPC3
TRIM26.prot;0.155275968677747;0.18278404407588;0.504538730968455;-0.613058789044361;0.013953485893557;TRIM26;prot;TRIM26
TRIM28.prot;0.36902069305498;0.110945578402033;-0.208283341918021;-0.200827435296968;-0.382971142482862;TRIM28;prot;TRIM28
TRIM47.prot;0.112552360816502;0.232987133186634;-0.117704104732875;0.844843387211321;-0.157305934644689;TRIM47;prot;TRIM47
TRIM55.prot;0.0108215356293445;0.1654867671193;0.0628014918264064;-0.113907476250553;-0.192095360036785;TRIM55;prot;TRIM55
TRIM65.prot;0.265725542569572;0.232622021784069;-0.0724167181483571;-0.351330532142447;-0.310459977114354;TRIM65;prot;TRIM65
TRIP10.prot;0.194694529887443;0.557477343752097;0.13860746580903;0.00923216949866101;-0.307709151716888;TRIP10;prot;TRIP10
TRIP6.prot;-0.220219188236531;-0.269919577873559;-0.0489100245617254;0.139711627110316;0.196366229722577;TRIP6;prot;TRIP6
TRMT61A.prot;0.353104814445802;0.68635222136759;0.00014939496169551;0.118159135435814;-0.173501823541862;TRMT61A;prot;TRMT61A
TRMT61B.prot;-0.0464868845653205;-0.673893504770274;-0.0926407826348674;-0.258651835367088;0.332621131482654;TRMT61B;prot;TRMT61B
TRPV3.prot;0.115059015242401;0.509801272334461;0.245875426040144;0.265307869568749;0.458729126231888;TRPV3;prot;TRPV3
TSFM.prot;-0.000343567198133811;0.0584372543204794;-0.139887874077643;-0.545279032958248;-0.399788704435507;TSFM;prot;TSFM
TSG101.prot;-0.018079664466983;0.203099707531438;-0.0848080762928876;0.587064466655266;-0.106317383131952;TSG101;prot;TSG101
TSGA10.prot;-0.324745137901261;0.241271679018006;0.0469978027811001;0.538517082055964;0.16253002508843;TSGA10;prot;TSGA10
TSN.prot;0.464572627192183;-0.166580050250127;0.311543633843919;-0.166688034936506;-0.172241612312572;TSN;prot;TSN
TSNAX.prot;0.24455215174771;0.460450214580078;0.492634464876611;-0.0516738575311528;0.18504503293257;TSNAX;prot;TSNAX
TSR1.prot;0.526462959389562;0.35278958285409;-0.0235334960980724;0.159705230822437;-0.088436806045356;TSR1;prot;TSR1
TSSC4.prot;0.10044716566063;0.13865229986795;0.554043630432193;-0.0922860438769947;-0.184148769529972;TSSC4;prot;TSSC4
TST.prot;0.340367941126736;0.429708457706726;0.474252127888957;-0.186290633839777;0.312222065092058;TST;prot;TST
TSTD3.prot;-0.499280278060758;-0.248526400469874;-0.0567286044951068;0.18057414731756;0.0264549118530152;TSTD3;prot;TSTD3
TTC1.prot;-0.211136832621388;-0.70983048792177;-0.0973843792644939;-0.135291707740788;0.464530558185073;TTC1;prot;TTC1
TTC19.prot;0.033920978068325;-0.293691848050806;0.241018320164296;-0.59620587355832;0.164735169253036;TTC19;prot;TTC19
TTC38.prot;-0.017746095991439;-0.399857960146953;0.0330382966599921;0.240311883838997;-0.255971812143071;TTC38;prot;TTC38
TTLL12.prot;0.252052749724829;0.602295116214606;0.242438662951259;0.278203553334652;-0.329885374280373;TTLL12;prot;TTLL12
TTN.prot;-0.120291490586868;0.307080645829025;-0.0664017611900512;-0.321754676590857;0.0510533352043566;TTN;prot;TTN
TTR.prot;-0.0600991924436855;0.237192192653799;-0.271323825834633;-0.206242740265857;0.439978369715621;TTR;prot;TTR
TUBA4A.prot;-0.0384816780542592;0.60156327866914;0.0613709004054009;0.15135917605072;-0.0820761588697942;TUBA4A;prot;TUBA4A
TUBA8.prot;-0.326155940604206;-0.0510267567847463;0.46669001418932;-0.345095212466136;-0.366587518165197;TUBA8;prot;TUBA8
TUBB.prot;-0.299193256075082;-0.131800501948725;0.0678081299137739;0.649692379988706;0.311609944920106;TUBB;prot;TUBB
TUBB2B.prot;-0.0271254288135089;-0.307548550003977;0.050244697138935;0.390990601630302;0.27818578293631;TUBB2B;prot;TUBB2B
TUBB3.prot;0.183751834118714;-0.318896720577849;0.0844030972722046;-0.203659704079883;0.0512525556932377;TUBB3;prot;TUBB3
TUBB4B.prot;-0.221907087706982;-0.533570768021289;0.0905148062090408;0.26337799588081;0.424402754853361;TUBB4B;prot;TUBB4B
TUBB6.prot;-0.00998425871139874;-0.219534192449796;-0.272555155249211;-0.266745212327254;-0.132416428212408;TUBB6;prot;TUBB6
TUFM.prot;0.176341529658813;-0.0637178828901025;0.319799866828314;-0.375945426452703;-0.47318971171654;TUFM;prot;TUFM
TXLNB.prot;0.0180700402298218;-0.714546588460398;0.206252534839014;-0.435355287363531;0.1650656896777;TXLNB;prot;TXLNB
TXN.prot;-0.0815271438953682;0.429023740247115;0.510634658877063;-0.00183833742993746;0.367787687903764;TXN;prot;TXN
TXN2.prot;-0.120782219973993;0.482943711479241;0.223643366548504;-0.185098015610426;0.101104124603255;TXN2;prot;TXN2
TXNDC12.prot;-0.137332090168614;-0.0538578223654172;-0.174545680484751;0.237958945227546;0.304949204053874;TXNDC12;prot;TXNDC12
TXNDC17.prot;-0.345622657211947;-0.594890448264434;-0.282899274303101;0.284045070733884;0.0900850204844095;TXNDC17;prot;TXNDC17
TXNDC5.prot;-0.650042952777197;-0.367900041862101;-0.0579043820494723;0.213892361874942;0.238767958323711;TXNDC5;prot;TXNDC5
TXNDC9.prot;-0.0281005382815309;-0.230640658733447;0.251992963249086;0.259655714889221;0.0206618873411322;TXNDC9;prot;TXNDC9
